.HEADER
..NAMES
Time,V U2.J7&K7
1.096500e-007,0.8316
1.096840e-007,0.7177
1.097180e-007,0.5834
1.097520e-007,0.4411
1.097860e-007,0.3131
1.098200e-007,0.2196
1.098540e-007,0.1704
1.098880e-007,0.1574
1.099220e-007,0.1648
1.099560e-007,0.1851
1.099900e-007,0.2171
1.100240e-007,0.2543
1.100580e-007,0.2840
1.100920e-007,0.2991
1.101260e-007,0.3029
1.101600e-007,0.3032
1.101940e-007,0.3036
1.102280e-007,0.3042
1.102620e-007,0.3058
1.102960e-007,0.3102
1.103300e-007,0.3202
1.103640e-007,0.3378
1.103980e-007,0.3611
1.104320e-007,0.3875
1.104660e-007,0.4168
1.105000e-007,0.4538
1.105340e-007,0.5049
1.105680e-007,0.5675
1.106020e-007,0.6368
1.106360e-007,0.7182
1.106700e-007,0.8119
1.107040e-007,0.9088
1.107380e-007,1.0001
1.107720e-007,1.0783
1.108060e-007,1.1399
1.108400e-007,1.1865
1.108740e-007,1.2161
1.109080e-007,1.2258
1.109420e-007,1.2188
1.109760e-007,1.2028
1.110100e-007,1.1823
1.110440e-007,1.1568
1.110780e-007,1.1249
1.111120e-007,1.0895
1.111460e-007,1.0551
1.111800e-007,1.0240
1.112140e-007,0.9981
1.112480e-007,0.9791
1.112820e-007,0.9681
1.113160e-007,0.9664
1.113500e-007,0.9746
1.113840e-007,0.9897
1.114180e-007,1.0023
1.114520e-007,0.9904
1.114860e-007,0.9356
1.115200e-007,0.8466
1.115540e-007,0.7358
1.115880e-007,0.6041
1.116220e-007,0.4616
1.116560e-007,0.3302
1.116900e-007,0.2306
1.117240e-007,0.1750
1.117580e-007,0.1577
1.117920e-007,0.1628
1.118260e-007,0.1813
1.118600e-007,0.2118
1.118940e-007,0.2490
1.119280e-007,0.2805
1.119620e-007,0.2977
1.119960e-007,0.3027
1.120300e-007,0.3032
1.120640e-007,0.3035
1.120980e-007,0.3041
1.121320e-007,0.3054
1.121660e-007,0.3093
1.122000e-007,0.3182
1.122340e-007,0.3347
1.122680e-007,0.3575
1.123020e-007,0.3835
1.123360e-007,0.4122
1.123700e-007,0.4476
1.124040e-007,0.4965
1.124380e-007,0.5578
1.124720e-007,0.6260
1.125060e-007,0.7053
1.125400e-007,0.7976
1.125740e-007,0.8947
1.126080e-007,0.9873
1.126420e-007,1.0679
1.126760e-007,1.1319
1.127100e-007,1.1806
1.127440e-007,1.2129
1.127780e-007,1.2255
1.128120e-007,1.2205
1.128460e-007,1.2054
1.128800e-007,1.1856
1.129140e-007,1.1609
1.129480e-007,1.1299
1.129820e-007,1.0947
1.130160e-007,1.0599
1.130500e-007,1.0283
1.130840e-007,1.0015
1.131180e-007,0.9814
1.131520e-007,0.9692
1.131860e-007,0.9660
1.132200e-007,0.9729
1.132540e-007,0.9873
1.132880e-007,1.0013
1.133220e-007,0.9947
1.133560e-007,0.9462
1.133900e-007,0.8611
1.134240e-007,0.7534
1.134580e-007,0.6246
1.134920e-007,0.4824
1.135260e-007,0.3480
1.135600e-007,0.2427
1.135940e-007,0.1804
1.136280e-007,0.1585
1.136620e-007,0.1611
1.136960e-007,0.1778
1.137300e-007,0.2067
1.137640e-007,0.2436
1.137980e-007,0.2767
1.138320e-007,0.2961
1.138660e-007,0.3025
1.139000e-007,0.3032
1.139340e-007,0.3035
1.139680e-007,0.3040
1.140020e-007,0.3052
1.140360e-007,0.3085
1.140700e-007,0.3165
1.141040e-007,0.3318
1.141380e-007,0.3539
1.141720e-007,0.3795
1.142060e-007,0.4077
1.142400e-007,0.4417
1.142740e-007,0.4884
1.143080e-007,0.5483
1.143420e-007,0.6155
1.143760e-007,0.6928
1.144100e-007,0.7835
1.144440e-007,0.8805
1.144780e-007,0.9743
1.145120e-007,1.0570
1.145460e-007,1.1235
1.145800e-007,1.1744
1.146140e-007,1.2094
1.146480e-007,1.2249
1.146820e-007,1.2221
1.147160e-007,1.2080
1.147500e-007,1.1888
1.147840e-007,1.1649
1.148180e-007,1.1348
1.148520e-007,1.1000
1.148860e-007,1.0649
1.149200e-007,1.0327
1.149540e-007,1.0051
1.149880e-007,0.9839
1.150220e-007,0.9705
1.150560e-007,0.9658
1.150900e-007,0.9713
1.151240e-007,0.9849
1.151580e-007,0.9999
1.151920e-007,0.9980
1.152260e-007,0.9561
1.152600e-007,0.8752
1.152940e-007,0.7706
1.153280e-007,0.6447
1.153620e-007,0.5034
1.153960e-007,0.3664
1.154300e-007,0.2556
1.154640e-007,0.1868
1.154980e-007,0.1598
1.155320e-007,0.1597
1.155660e-007,0.1746
1.156000e-007,0.2017
1.156340e-007,0.2380
1.156680e-007,0.2725
1.157020e-007,0.2942
1.157360e-007,0.3021
1.157700e-007,0.3032
1.158040e-007,0.3034
1.158380e-007,0.3039
1.158720e-007,0.3049
1.159060e-007,0.3077
1.159400e-007,0.3149
1.159740e-007,0.3291
1.160080e-007,0.3504
1.160420e-007,0.3756
1.160760e-007,0.4033
1.161100e-007,0.4360
1.161440e-007,0.4805
1.161780e-007,0.5389
1.162120e-007,0.6051
1.162460e-007,0.6805
1.162800e-007,0.7695
1.163140e-007,0.8662
1.163480e-007,0.9610
1.163820e-007,1.0458
1.164160e-007,1.1147
1.164500e-007,1.1678
1.164840e-007,1.2054
1.165180e-007,1.2239
1.165520e-007,1.2234
1.165860e-007,1.2105
1.166200e-007,1.1918
1.166540e-007,1.1688
1.166880e-007,1.1396
1.167220e-007,1.1052
1.167560e-007,1.0699
1.167900e-007,1.0372
1.168240e-007,1.0088
1.168580e-007,0.9865
1.168920e-007,0.9719
1.169260e-007,0.9659
1.169600e-007,0.9699
1.169940e-007,0.9826
1.170280e-007,0.9982
1.170620e-007,1.0004
1.170960e-007,0.9651
1.171300e-007,0.8889
1.171640e-007,0.7873
1.171980e-007,0.6645
1.172320e-007,0.5245
1.172660e-007,0.3853
1.173000e-007,0.2695
1.173340e-007,0.1940
1.173680e-007,0.1617
1.174020e-007,0.1587
1.174360e-007,0.1717
1.174700e-007,0.1970
1.175040e-007,0.2325
1.175380e-007,0.2681
1.175720e-007,0.2920
1.176060e-007,0.3015
1.176400e-007,0.3032
1.176740e-007,0.3034
1.177080e-007,0.3038
1.177420e-007,0.3047
1.177760e-007,0.3071
1.178100e-007,0.3135
1.178440e-007,0.3265
1.178780e-007,0.3469
1.179120e-007,0.3717
1.179460e-007,0.3991
1.179800e-007,0.4307
1.180140e-007,0.4730
1.180480e-007,0.5298
1.180820e-007,0.5950
1.181160e-007,0.6686
1.181500e-007,0.7557
1.181840e-007,0.8519
1.182180e-007,0.9475
1.182520e-007,1.0343
1.182860e-007,1.1057
1.183200e-007,1.1609
1.183540e-007,1.2010
1.183880e-007,1.2225
1.184220e-007,1.2245
1.184560e-007,1.2129
1.184900e-007,1.1949
1.185240e-007,1.1726
1.185580e-007,1.1444
1.185920e-007,1.1105
1.186260e-007,1.0750
1.186600e-007,1.0418
1.186940e-007,1.0126
1.187280e-007,0.9893
1.187620e-007,0.9736
1.187960e-007,0.9662
1.188300e-007,0.9687
1.188640e-007,0.9803
1.188980e-007,0.9961
1.189320e-007,1.0019
1.189660e-007,0.9731
1.190000e-007,0.9020
1.190340e-007,0.8035
1.190680e-007,0.6839
1.191020e-007,0.5456
1.191360e-007,0.4049
1.191700e-007,0.2843
1.192040e-007,0.2023
1.192380e-007,0.1642
1.192720e-007,0.1579
1.193060e-007,0.1690
1.193400e-007,0.1925
1.193740e-007,0.2269
1.194080e-007,0.2634
1.194420e-007,0.2894
1.194760e-007,0.3008
1.195100e-007,0.3031
1.195440e-007,0.3033
1.195780e-007,0.3037
1.196120e-007,0.3045
1.196460e-007,0.3066
1.196800e-007,0.3122
1.197140e-007,0.3241
1.197480e-007,0.3435
1.197820e-007,0.3679
1.198160e-007,0.3949
1.198500e-007,0.4255
1.198840e-007,0.4659
1.199180e-007,0.5207
1.199520e-007,0.5850
1.199860e-007,0.6569
1.200200e-007,0.7420
1.200540e-007,0.8376
1.200880e-007,0.9338
1.201220e-007,1.0223
1.201560e-007,1.0962
1.201900e-007,1.1537
1.202240e-007,1.1961
1.202580e-007,1.2206
1.202920e-007,1.2252
1.203260e-007,1.2151
1.203600e-007,1.1977
1.203940e-007,1.1761
1.204280e-007,1.1489
1.204620e-007,1.1156
1.204960e-007,1.0801
1.205300e-007,1.0465
1.205640e-007,1.0166
1.205980e-007,0.9923
1.206320e-007,0.9754
1.206660e-007,0.9667
1.207000e-007,0.9677
1.207340e-007,0.9782
1.207680e-007,0.9940
1.208020e-007,1.0027
1.208360e-007,0.9802
1.208700e-007,0.9146
1.209040e-007,0.8193
1.209380e-007,0.7029
1.209720e-007,0.5666
1.210060e-007,0.4248
1.210400e-007,0.3000
1.210740e-007,0.2115
1.211080e-007,0.1673
1.211420e-007,0.1575
1.211760e-007,0.1666
1.212100e-007,0.1883
1.212440e-007,0.2215
1.212780e-007,0.2584
1.213120e-007,0.2866
1.213460e-007,0.3000
1.213800e-007,0.3030
1.214140e-007,0.3033
1.214480e-007,0.3037
1.214820e-007,0.3044
1.215160e-007,0.3061
1.215500e-007,0.3110
1.215840e-007,0.3218
1.216180e-007,0.3403
1.216520e-007,0.3641
1.216860e-007,0.3907
1.217200e-007,0.4206
1.217540e-007,0.4590
1.217880e-007,0.5118
1.218220e-007,0.5752
1.218560e-007,0.6457
1.218900e-007,0.7287
1.219240e-007,0.8233
1.219580e-007,0.9199
1.219920e-007,1.0101
1.220260e-007,1.0864
1.220600e-007,1.1462
1.220940e-007,1.1909
1.221280e-007,1.2183
1.221620e-007,1.2257
1.221960e-007,1.2172
1.222300e-007,1.2006
1.222640e-007,1.1796
1.222980e-007,1.1533
1.223320e-007,1.1208
1.223660e-007,1.0853
1.224000e-007,1.0512
1.224340e-007,1.0207
1.224680e-007,0.9954
1.225020e-007,0.9774
1.225360e-007,0.9674
1.225700e-007,0.9669
1.226040e-007,0.9762
1.226380e-007,0.9916
1.226720e-007,1.0027
1.227060e-007,0.9863
1.227400e-007,0.9265
1.227740e-007,0.8346
1.228080e-007,0.7213
1.228420e-007,0.5875
1.228760e-007,0.4451
1.229100e-007,0.3164
1.229440e-007,0.2217
1.229780e-007,0.1713
1.230120e-007,0.1574
1.230460e-007,0.1644
1.230800e-007,0.1843
1.231140e-007,0.2161
1.231480e-007,0.2533
1.231820e-007,0.2833
1.232160e-007,0.2988
1.232500e-007,0.3029
1.232840e-007,0.3032
1.233180e-007,0.3036
1.233520e-007,0.3042
1.233860e-007,0.3057
1.234200e-007,0.3100
1.234540e-007,0.3198
1.234880e-007,0.3372
1.235220e-007,0.3604
1.235560e-007,0.3867
1.235900e-007,0.4159
1.236240e-007,0.4526
1.236580e-007,0.5032
1.236920e-007,0.5655
1.237260e-007,0.6346
